x,y,value
476825.55,5116510.95,813.08
476825.64999999997,5116510.95,813.078
476825.75,5116510.95,813.075
476825.85,5116510.95,813.073
476825.95,5116510.95,813.07
476826.05,5116510.95,813.068
476826.14999999997,5116510.95,813.065
476826.25,5116510.95,813.061
476826.35,5116510.95,813.058
476826.45,5116510.95,813.054
476826.55,5116510.95,813.051
476826.64999999997,5116510.95,813.047
476826.75,5116510.95,813.042
476826.85,5116510.95,813.038
476826.95,5116510.95,813.034
476827.05,5116510.95,813.029
476827.14999999997,5116510.95,813.025
476827.25,5116510.95,813.02
476827.35,5116510.95,813.016
476827.45,5116510.95,813.011
476827.55,5116510.95,813.006
476827.64999999997,5116510.95,813.002
476827.75,5116510.95,812.998
476827.85,5116510.95,812.993
476827.95,5116510.95,812.989
476828.05,5116510.95,812.985
476828.14999999997,5116510.95,812.981
476828.25,5116510.95,812.977
476828.35,5116510.95,812.973
476828.45,5116510.95,812.969
476828.55,5116510.95,812.965
476828.64999999997,5116510.95,812.961
476828.75,5116510.95,812.958
476828.85,5116510.95,812.954
476828.95,5116510.95,812.951
476829.05,5116510.95,812.948
476829.14999999997,5116510.95,812.945
476829.25,5116510.95,812.942
476829.35,5116510.95,812.94
476829.45,5116510.95,812.937
476829.55,5116510.95,812.935
476829.64999999997,5116510.95,812.932
476829.75,5116510.95,812.93
476829.85,5116510.95,812.928
476829.95,5116510.95,812.927
476830.05,5116510.95,812.925
476830.14999999997,5116510.95,812.923
476830.25,5116510.95,812.922
476830.35,5116510.95,812.922
476830.45,5116510.95,812.921
476830.55,5116510.95,812.921
476830.64999999997,5116510.95,812.921
476830.75,5116510.95,812.922
476830.85,5116510.95,812.922
476830.95,5116510.95,812.921
476824.14999999997,5116510.850000001,813.104
476824.25,5116510.850000001,813.102
476824.35,5116510.850000001,813.101
476824.45,5116510.850000001,813.099
476824.55,5116510.850000001,813.098
476824.64999999997,5116510.850000001,813.096
476824.75,5116510.850000001,813.095
476824.85,5116510.850000001,813.093
476824.95,5116510.850000001,813.091
476825.05,5116510.850000001,813.09
476825.14999999997,5116510.850000001,813.088
476825.25,5116510.850000001,813.086
476825.35,5116510.850000001,813.084
476825.45,5116510.850000001,813.082
476825.55,5116510.850000001,813.079
476825.64999999997,5116510.850000001,813.077
476825.75,5116510.850000001,813.074
476825.85,5116510.850000001,813.072
476825.95,5116510.850000001,813.069
476826.05,5116510.850000001,813.067
476826.14999999997,5116510.850000001,813.064
476826.25,5116510.850000001,813.061
476826.35,5116510.850000001,813.057
476826.45,5116510.850000001,813.054
476826.55,5116510.850000001,813.05
476826.64999999997,5116510.850000001,813.046
476826.75,5116510.850000001,813.042
476826.85,5116510.850000001,813.038
476826.95,5116510.850000001,813.034
476827.05,5116510.850000001,813.029
476827.14999999997,5116510.850000001,813.025
476827.25,5116510.850000001,813.021
476827.35,5116510.850000001,813.016
476827.45,5116510.850000001,813.012
476827.55,5116510.850000001,813.007
476827.64999999997,5116510.850000001,813.003
476827.75,5116510.850000001,812.999
476827.85,5116510.850000001,812.994
476827.95,5116510.850000001,812.99
476828.05,5116510.850000001,812.986
476828.14999999997,5116510.850000001,812.982
476828.25,5116510.850000001,812.978
476828.35,5116510.850000001,812.974
476828.45,5116510.850000001,812.971
476828.55,5116510.850000001,812.967
476828.64999999997,5116510.850000001,812.964
476828.75,5116510.850000001,812.96
476828.85,5116510.850000001,812.957
476828.95,5116510.850000001,812.954
476829.05,5116510.850000001,812.951
476829.14999999997,5116510.850000001,812.948
476829.25,5116510.850000001,812.945
476829.35,5116510.850000001,812.942
476829.45,5116510.850000001,812.94
476829.55,5116510.850000001,812.938
476829.64999999997,5116510.850000001,812.936
476829.75,5116510.850000001,812.934
476829.85,5116510.850000001,812.932
476829.95,5116510.850000001,812.93
476830.05,5116510.850000001,812.929
476830.14999999997,5116510.850000001,812.928
476830.25,5116510.850000001,812.927
476830.35,5116510.850000001,812.927
476830.45,5116510.850000001,812.927
476830.55,5116510.850000001,812.927
476830.64999999997,5116510.850000001,812.928
476830.75,5116510.850000001,812.929
476830.85,5116510.850000001,812.931
476830.95,5116510.850000001,812.931
476822.95,5116510.75,813.122
476823.05,5116510.75,813.12
476823.14999999997,5116510.75,813.119
476823.25,5116510.75,813.117
476823.64999999997,5116510.75,813.111
476823.75,5116510.75,813.109
476823.85,5116510.75,813.108
476823.95,5116510.75,813.106
476824.05,5116510.75,813.104
476824.14999999997,5116510.75,813.103
476824.25,5116510.75,813.102
476824.35,5116510.75,813.1
476824.45,5116510.75,813.099
476824.55,5116510.75,813.097
476824.64999999997,5116510.75,813.096
476824.75,5116510.75,813.094
476824.85,5116510.75,813.092
476824.95,5116510.75,813.091
476825.05,5116510.75,813.089
476825.14999999997,5116510.75,813.087
476825.25,5116510.75,813.085
476825.35,5116510.75,813.083
476825.45,5116510.75,813.081
476825.55,5116510.75,813.078
476825.64999999997,5116510.75,813.076
476825.75,5116510.75,813.074
476825.85,5116510.75,813.071
476825.95,5116510.75,813.068
476826.05,5116510.75,813.066
476826.14999999997,5116510.75,813.063
476826.25,5116510.75,813.06
476826.35,5116510.75,813.056
476826.45,5116510.75,813.053
476826.55,5116510.75,813.049
476826.64999999997,5116510.75,813.046
476826.75,5116510.75,813.042
476826.85,5116510.75,813.038
476826.95,5116510.75,813.034
476827.05,5116510.75,813.029
476827.14999999997,5116510.75,813.025
476827.25,5116510.75,813.021
476827.35,5116510.75,813.016
476827.45,5116510.75,813.012
476827.55,5116510.75,813.008
476827.64999999997,5116510.75,813.004
476827.75,5116510.75,813.0
476827.85,5116510.75,812.995
476827.95,5116510.75,812.991
476828.05,5116510.75,812.987
476828.14999999997,5116510.75,812.984
476828.25,5116510.75,812.98
476828.35,5116510.75,812.976
476828.45,5116510.75,812.973
476828.55,5116510.75,812.969
476828.64999999997,5116510.75,812.966
476828.75,5116510.75,812.962
476828.85,5116510.75,812.959
476828.95,5116510.75,812.956
476829.05,5116510.75,812.953
476829.14999999997,5116510.75,812.95
476829.25,5116510.75,812.948
476829.35,5116510.75,812.945
476829.45,5116510.75,812.943
476829.55,5116510.75,812.941
476829.64999999997,5116510.75,812.939
476829.75,5116510.75,812.937
476829.85,5116510.75,812.936
476829.95,5116510.75,812.934
476830.05,5116510.75,812.933
476830.14999999997,5116510.75,812.932
476830.25,5116510.75,812.932
476830.35,5116510.75,812.932
476830.45,5116510.75,812.932
476830.55,5116510.75,812.933
476830.64999999997,5116510.75,812.935
476830.75,5116510.75,812.937
476830.85,5116510.75,812.94
476830.95,5116510.75,812.941
476822.75,5116510.65,813.125
476822.85,5116510.65,813.123
476822.95,5116510.65,813.121
476823.05,5116510.65,813.12
476823.14999999997,5116510.65,813.118
476823.25,5116510.65,813.117
476823.35,5116510.65,813.115
476823.45,5116510.65,813.113
476823.55,5116510.65,813.112
476823.64999999997,5116510.65,813.11
476823.75,5116510.65,813.108
476823.85,5116510.65,813.107
476823.95,5116510.65,813.105
476824.05,5116510.65,813.104
476824.14999999997,5116510.65,813.102
476824.25,5116510.65,813.101
476824.35,5116510.65,813.099
476824.45,5116510.65,813.098
476824.55,5116510.65,813.096
476824.64999999997,5116510.65,813.095
476824.75,5116510.65,813.093
476824.85,5116510.65,813.092
476824.95,5116510.65,813.09
476825.05,5116510.65,813.088
476825.14999999997,5116510.65,813.086
476825.25,5116510.65,813.084
476825.35,5116510.65,813.082
476825.45,5116510.65,813.08
476825.55,5116510.65,813.078
476825.64999999997,5116510.65,813.075
476825.75,5116510.65,813.073
476825.85,5116510.65,813.07
476825.95,5116510.65,813.068
476826.05,5116510.65,813.065
476826.14999999997,5116510.65,813.062
476826.25,5116510.65,813.059
476826.35,5116510.65,813.056
476826.45,5116510.65,813.052
476826.55,5116510.65,813.049
476826.64999999997,5116510.65,813.045
476826.75,5116510.65,813.041
476826.85,5116510.65,813.037
476826.95,5116510.65,813.033
476827.05,5116510.65,813.029
476827.14999999997,5116510.65,813.025
476827.25,5116510.65,813.021
476827.35,5116510.65,813.017
476827.45,5116510.65,813.013
476827.55,5116510.65,813.008
476827.64999999997,5116510.65,813.004
476827.75,5116510.65,813.0
476827.85,5116510.65,812.996
476827.95,5116510.65,812.992
476828.05,5116510.65,812.989
476828.14999999997,5116510.65,812.985
476828.25,5116510.65,812.981
476828.35,5116510.65,812.978
476828.45,5116510.65,812.974
476828.55,5116510.65,812.971
476828.64999999997,5116510.65,812.967
476828.75,5116510.65,812.964
476828.85,5116510.65,812.961
476828.95,5116510.65,812.958
476829.05,5116510.65,812.955
476829.14999999997,5116510.65,812.953
476829.25,5116510.65,812.95
476829.35,5116510.65,812.948
476829.45,5116510.65,812.946
476829.55,5116510.65,812.944
476829.64999999997,5116510.65,812.942
476829.75,5116510.65,812.94
476829.85,5116510.65,812.939
476829.95,5116510.65,812.938
476830.05,5116510.65,812.937
476830.14999999997,5116510.65,812.936
476830.25,5116510.65,812.936
476830.35,5116510.65,812.937
476830.45,5116510.65,812.938
476830.55,5116510.65,812.939
476830.64999999997,5116510.65,812.942
476830.75,5116510.65,812.945
476830.85,5116510.65,812.949
476830.95,5116510.65,812.952
476822.45,5116510.55,813.127
476822.55,5116510.55,813.126
476822.64999999997,5116510.55,813.125
476822.75,5116510.55,813.124
476822.85,5116510.55,813.122
476822.95,5116510.55,813.12
476823.05,5116510.55,813.119
476823.14999999997,5116510.55,813.117
476823.25,5116510.55,813.115
476823.35,5116510.55,813.114
476823.45,5116510.55,813.112
476823.55,5116510.55,813.11
476823.64999999997,5116510.55,813.109
476823.75,5116510.55,813.107
476823.85,5116510.55,813.106
476823.95,5116510.55,813.104
476824.05,5116510.55,813.103
476824.14999999997,5116510.55,813.101
476824.25,5116510.55,813.1
476824.35,5116510.55,813.098
476824.45,5116510.55,813.097
476824.55,5116510.55,813.096
476824.64999999997,5116510.55,813.094
476824.75,5116510.55,813.093
476824.85,5116510.55,813.091
476824.95,5116510.55,813.089
476825.05,5116510.55,813.087
476825.14999999997,5116510.55,813.086
476825.25,5116510.55,813.083
476825.35,5116510.55,813.081
476825.45,5116510.55,813.079
476825.55,5116510.55,813.077
476825.64999999997,5116510.55,813.074
476825.75,5116510.55,813.072
476825.85,5116510.55,813.069
476825.95,5116510.55,813.067
476826.05,5116510.55,813.064
476826.14999999997,5116510.55,813.061
476826.25,5116510.55,813.058
476826.35,5116510.55,813.055
476826.45,5116510.55,813.052
476826.55,5116510.55,813.048
476826.64999999997,5116510.55,813.045
476826.75,5116510.55,813.041
476826.85,5116510.55,813.037
476826.95,5116510.55,813.033
476827.05,5116510.55,813.029
476827.14999999997,5116510.55,813.025
476827.25,5116510.55,813.021
476827.35,5116510.55,813.017
476827.45,5116510.55,813.013
476827.55,5116510.55,813.009
476827.64999999997,5116510.55,813.005
476827.75,5116510.55,813.001
476827.85,5116510.55,812.997
476827.95,5116510.55,812.993
476828.05,5116510.55,812.99
476828.14999999997,5116510.55,812.986
476828.25,5116510.55,812.982
476828.35,5116510.55,812.979
476828.45,5116510.55,812.976
476828.55,5116510.55,812.972
476828.64999999997,5116510.55,812.969
476828.75,5116510.55,812.966
476828.85,5116510.55,812.963
476828.95,5116510.55,812.96
476829.05,5116510.55,812.957
476829.14999999997,5116510.55,812.955
476829.25,5116510.55,812.952
476829.35,5116510.55,812.95
476829.45,5116510.55,812.948
476829.55,5116510.55,812.946
476829.64999999997,5116510.55,812.945
476829.75,5116510.55,812.943
476829.85,5116510.55,812.942
476829.95,5116510.55,812.941
476830.05,5116510.55,812.941
476830.14999999997,5116510.55,812.94
476830.25,5116510.55,812.94
476830.35,5116510.55,812.941
476830.45,5116510.55,812.943
476830.55,5116510.55,812.945
476830.64999999997,5116510.55,812.948
476830.75,5116510.55,812.952
476830.85,5116510.55,812.957
476830.95,5116510.55,812.964
476822.45,5116510.45,813.127
476822.55,5116510.45,813.126
476822.64999999997,5116510.45,813.124
476822.75,5116510.45,813.122
476822.85,5116510.45,813.121
476822.95,5116510.45,813.119
476823.05,5116510.45,813.117
476823.14999999997,5116510.45,813.116
476823.25,5116510.45,813.114
476823.35,5116510.45,813.112
476823.45,5116510.45,813.111
476823.55,5116510.45,813.109
476823.64999999997,5116510.45,813.108
476823.75,5116510.45,813.106
476823.85,5116510.45,813.105
476823.95,5116510.45,813.103
476824.05,5116510.45,813.102
476824.14999999997,5116510.45,813.1
476824.25,5116510.45,813.099
476824.35,5116510.45,813.098
476824.45,5116510.45,813.096
476824.55,5116510.45,813.095
476824.64999999997,5116510.45,813.093
476824.75,5116510.45,813.092
476824.85,5116510.45,813.09
476824.95,5116510.45,813.089
476825.05,5116510.45,813.087
476825.14999999997,5116510.45,813.085
476825.25,5116510.45,813.083
476825.35,5116510.45,813.081
476825.45,5116510.45,813.078
476825.55,5116510.45,813.076
476825.64999999997,5116510.45,813.074
476825.75,5116510.45,813.071
476825.85,5116510.45,813.069
476825.95,5116510.45,813.066
476826.05,5116510.45,813.063
476826.14999999997,5116510.45,813.06
476826.25,5116510.45,813.057
476826.35,5116510.45,813.054
476826.45,5116510.45,813.051
476826.55,5116510.45,813.048
476826.64999999997,5116510.45,813.044
476826.75,5116510.45,813.041
476826.85,5116510.45,813.037
476826.95,5116510.45,813.033
476827.05,5116510.45,813.029
476827.14999999997,5116510.45,813.025
476827.25,5116510.45,813.021
476827.35,5116510.45,813.017
476827.45,5116510.45,813.013
476827.55,5116510.45,813.009
476827.64999999997,5116510.45,813.005
476827.75,5116510.45,813.002
476827.85,5116510.45,812.998
476827.95,5116510.45,812.994
476828.05,5116510.45,812.991
476828.14999999997,5116510.45,812.987
476828.25,5116510.45,812.984
476828.35,5116510.45,812.98
476828.45,5116510.45,812.977
476828.55,5116510.45,812.974
476828.64999999997,5116510.45,812.971
476828.75,5116510.45,812.968
476828.85,5116510.45,812.965
476828.95,5116510.45,812.962
476829.05,5116510.45,812.959
476829.14999999997,5116510.45,812.957
476829.25,5116510.45,812.955
476829.35,5116510.45,812.953
476829.45,5116510.45,812.951
476829.55,5116510.45,812.949
476829.64999999997,5116510.45,812.947
476829.75,5116510.45,812.946
476829.85,5116510.45,812.945
476829.95,5116510.45,812.944
476830.05,5116510.45,812.944
476830.14999999997,5116510.45,812.944
476830.25,5116510.45,812.944
476830.35,5116510.45,812.946
476830.45,5116510.45,812.948
476830.55,5116510.45,812.951
476830.64999999997,5116510.45,812.954
476830.75,5116510.45,812.959
476830.85,5116510.45,812.965
476822.45,5116510.350000001,813.126
476822.55,5116510.350000001,813.125
476822.64999999997,5116510.350000001,813.123
476822.75,5116510.350000001,813.121
476822.85,5116510.350000001,813.12
476822.95,5116510.350000001,813.118
476823.05,5116510.350000001,813.116
476823.14999999997,5116510.350000001,813.115
476823.25,5116510.350000001,813.113
476823.35,5116510.350000001,813.111
476823.45,5116510.350000001,813.11
476823.55,5116510.350000001,813.108
476823.64999999997,5116510.350000001,813.107
476823.75,5116510.350000001,813.105
476823.85,5116510.350000001,813.104
476823.95,5116510.350000001,813.102
476824.05,5116510.350000001,813.101
476824.14999999997,5116510.350000001,813.1
476824.25,5116510.350000001,813.098
476824.35,5116510.350000001,813.097
476824.45,5116510.350000001,813.095
476824.55,5116510.350000001,813.094
476824.64999999997,5116510.350000001,813.093
476824.75,5116510.350000001,813.091
476824.85,5116510.350000001,813.089
476824.95,5116510.350000001,813.088
476825.05,5116510.350000001,813.086
476825.14999999997,5116510.350000001,813.084
476825.25,5116510.350000001,813.082
476825.35,5116510.350000001,813.08
476825.45,5116510.350000001,813.078
476825.55,5116510.350000001,813.075
476825.64999999997,5116510.350000001,813.073
476825.75,5116510.350000001,813.07
476825.85,5116510.350000001,813.068
476825.95,5116510.350000001,813.065
476826.05,5116510.350000001,813.063
476826.14999999997,5116510.350000001,813.06
476826.25,5116510.350000001,813.057
476826.35,5116510.350000001,813.054
476826.45,5116510.350000001,813.05
476826.55,5116510.350000001,813.047
476826.64999999997,5116510.350000001,813.044
476826.75,5116510.350000001,813.04
476826.85,5116510.350000001,813.036
476826.95,5116510.350000001,813.033
476827.05,5116510.350000001,813.029
476827.14999999997,5116510.350000001,813.025
476827.25,5116510.350000001,813.021
476827.35,5116510.350000001,813.017
476827.45,5116510.350000001,813.014
476827.55,5116510.350000001,813.01
476827.64999999997,5116510.350000001,813.006
476827.75,5116510.350000001,813.002
476827.85,5116510.350000001,812.998
476827.95,5116510.350000001,812.995
476828.05,5116510.350000001,812.991
476828.14999999997,5116510.350000001,812.988
476828.25,5116510.350000001,812.984
476828.35,5116510.350000001,812.981
476828.45,5116510.350000001,812.978
476828.55,5116510.350000001,812.975
476828.64999999997,5116510.350000001,812.972
476828.75,5116510.350000001,812.969
476828.85,5116510.350000001,812.966
476828.95,5116510.350000001,812.964
476829.05,5116510.350000001,812.961
476829.14999999997,5116510.350000001,812.959
476829.25,5116510.350000001,812.957
476829.35,5116510.350000001,812.955
476829.45,5116510.350000001,812.953
476829.55,5116510.350000001,812.951
476829.64999999997,5116510.350000001,812.95
476829.75,5116510.350000001,812.949
476829.85,5116510.350000001,812.948
476829.95,5116510.350000001,812.948
476830.05,5116510.350000001,812.947
476830.14999999997,5116510.350000001,812.948
476830.25,5116510.350000001,812.948
476830.35,5116510.350000001,812.95
476830.45,5116510.350000001,812.952
476830.55,5116510.350000001,812.956
476830.64999999997,5116510.350000001,812.96
476830.75,5116510.350000001,812.964
476822.35,5116510.25,813.127
476822.45,5116510.25,813.125
476822.55,5116510.25,813.124
476822.64999999997,5116510.25,813.122
476822.75,5116510.25,813.12
476822.85,5116510.25,813.119
476822.95,5116510.25,813.117
476823.05,5116510.25,813.115
476823.14999999997,5116510.25,813.114
476823.25,5116510.25,813.112
476823.35,5116510.25,813.11
476823.45,5116510.25,813.109
476823.55,5116510.25,813.107
476823.64999999997,5116510.25,813.106
476823.75,5116510.25,813.104
476823.85,5116510.25,813.103
476823.95,5116510.25,813.101
476824.05,5116510.25,813.1
476824.14999999997,5116510.25,813.099
476824.25,5116510.25,813.097
476824.35,5116510.25,813.096
476824.45,5116510.25,813.095
476824.55,5116510.25,813.093
476824.64999999997,5116510.25,813.092
476824.75,5116510.25,813.09
476824.85,5116510.25,813.089
476824.95,5116510.25,813.087
476825.05,5116510.25,813.085
476825.14999999997,5116510.25,813.083
476825.25,5116510.25,813.081
476825.35,5116510.25,813.079
476825.45,5116510.25,813.077
476825.55,5116510.25,813.074
476825.64999999997,5116510.25,813.072
476825.75,5116510.25,813.07
476825.85,5116510.25,813.067
476825.95,5116510.25,813.065
476826.05,5116510.25,813.062
476826.14999999997,5116510.25,813.059
476826.25,5116510.25,813.056
476826.35,5116510.25,813.053
476826.45,5116510.25,813.05
476826.55,5116510.25,813.047
476826.64999999997,5116510.25,813.043
476826.75,5116510.25,813.04
476826.85,5116510.25,813.036
476826.95,5116510.25,813.033
476827.05,5116510.25,813.029
476827.14999999997,5116510.25,813.025
476827.25,5116510.25,813.021
476827.35,5116510.25,813.018
476827.45,5116510.25,813.014
476827.55,5116510.25,813.01
476827.64999999997,5116510.25,813.006
476827.75,5116510.25,813.003
476827.85,5116510.25,812.999
476827.95,5116510.25,812.995
476828.05,5116510.25,812.992
476828.14999999997,5116510.25,812.989
476828.25,5116510.25,812.985
476828.35,5116510.25,812.982
476828.45,5116510.25,812.979
476828.55,5116510.25,812.976
476828.64999999997,5116510.25,812.973
476828.75,5116510.25,812.97
476828.85,5116510.25,812.968
476828.95,5116510.25,812.965
476829.05,5116510.25,812.963
476829.14999999997,5116510.25,812.96
476829.25,5116510.25,812.958
476829.35,5116510.25,812.956
476829.45,5116510.25,812.955
476829.55,5116510.25,812.953
476829.64999999997,5116510.25,812.952
476829.75,5116510.25,812.951
476829.85,5116510.25,812.951
476829.95,5116510.25,812.95
476830.05,5116510.25,812.95
476830.14999999997,5116510.25,812.951
476830.25,5116510.25,812.952
476830.35,5116510.25,812.954
476830.45,5116510.25,812.957
476830.55,5116510.25,812.96
476830.64999999997,5116510.25,812.964
476822.25,5116510.15,813.128
476822.35,5116510.15,813.126
476822.45,5116510.15,813.124
476822.55,5116510.15,813.123
476822.64999999997,5116510.15,813.121
476822.75,5116510.15,813.119
476822.85,5116510.15,813.118
476822.95,5116510.15,813.116
476823.05,5116510.15,813.114
476823.14999999997,5116510.15,813.112
476823.25,5116510.15,813.111
476823.35,5116510.15,813.109
476823.45,5116510.15,813.108
476823.55,5116510.15,813.106
476823.64999999997,5116510.15,813.105
476823.75,5116510.15,813.103
476823.85,5116510.15,813.102
476823.95,5116510.15,813.101
476824.05,5116510.15,813.099
476824.14999999997,5116510.15,813.098
476824.25,5116510.15,813.096
476824.35,5116510.15,813.095
476824.45,5116510.15,813.094
476824.55,5116510.15,813.092
476824.64999999997,5116510.15,813.091
476824.75,5116510.15,813.089
476824.85,5116510.15,813.088
476824.95,5116510.15,813.086
476825.05,5116510.15,813.084
476825.14999999997,5116510.15,813.082
476825.25,5116510.15,813.08
476825.35,5116510.15,813.078
476825.45,5116510.15,813.076
476825.55,5116510.15,813.074
476825.64999999997,5116510.15,813.071
476825.75,5116510.15,813.069
476825.85,5116510.15,813.066
476825.95,5116510.15,813.064
476826.05,5116510.15,813.061
476826.14999999997,5116510.15,813.058
476826.25,5116510.15,813.055
476826.35,5116510.15,813.052
476826.45,5116510.15,813.049
476826.55,5116510.15,813.046
476826.64999999997,5116510.15,813.043
476826.75,5116510.15,813.039
476826.85,5116510.15,813.036
476826.95,5116510.15,813.032
476827.05,5116510.15,813.029
476827.14999999997,5116510.15,813.025
476827.25,5116510.15,813.021
476827.35,5116510.15,813.018
476827.45,5116510.15,813.014
476827.55,5116510.15,813.01
476827.64999999997,5116510.15,813.007
476827.75,5116510.15,813.003
476827.85,5116510.15,812.999
476827.95,5116510.15,812.996
476828.05,5116510.15,812.992
476828.14999999997,5116510.15,812.989
476828.25,5116510.15,812.986
476828.35,5116510.15,812.983
476828.45,5116510.15,812.98
476828.55,5116510.15,812.977
476828.64999999997,5116510.15,812.974
476828.75,5116510.15,812.971
476828.85,5116510.15,812.969
476828.95,5116510.15,812.966
476829.05,5116510.15,812.964
476829.14999999997,5116510.15,812.962
476829.25,5116510.15,812.96
476829.35,5116510.15,812.958
476829.45,5116510.15,812.957
476829.55,5116510.15,812.955
476829.64999999997,5116510.15,812.954
476829.75,5116510.15,812.954
476829.85,5116510.15,812.953
476829.95,5116510.15,812.953
476830.05,5116510.15,812.953
476830.14999999997,5116510.15,812.954
476830.25,5116510.15,812.955
476830.35,5116510.15,812.958
476830.45,5116510.15,812.961
476830.55,5116510.15,812.964
476822.05,5116510.05,813.13
476822.14999999997,5116510.05,813.128
476822.25,5116510.05,813.127
476822.35,5116510.05,813.125
476822.45,5116510.05,813.123
476822.55,5116510.05,813.122
476822.64999999997,5116510.05,813.12
476822.75,5116510.05,813.118
476822.85,5116510.05,813.116
476822.95,5116510.05,813.115
476823.05,5116510.05,813.113
476823.14999999997,5116510.05,813.111
476823.25,5116510.05,813.11
476823.35,5116510.05,813.108
476823.45,5116510.05,813.107
476823.55,5116510.05,813.105
476823.64999999997,5116510.05,813.104
476823.75,5116510.05,813.102
476823.85,5116510.05,813.101
476823.95,5116510.05,813.1
476824.05,5116510.05,813.098
476824.14999999997,5116510.05,813.097
476824.25,5116510.05,813.096
476824.35,5116510.05,813.094
476824.45,5116510.05,813.093
476824.55,5116510.05,813.091
476824.64999999997,5116510.05,813.09
476824.75,5116510.05,813.088
476824.85,5116510.05,813.087
476824.95,5116510.05,813.085
476825.05,5116510.05,813.083
476825.14999999997,5116510.05,813.081
476825.25,5116510.05,813.079
476825.35,5116510.05,813.077
476825.45,5116510.05,813.075
476825.55,5116510.05,813.073
476825.64999999997,5116510.05,813.071
476825.75,5116510.05,813.068
476825.85,5116510.05,813.066
476825.95,5116510.05,813.063
476826.05,5116510.05,813.06
476826.14999999997,5116510.05,813.058
476826.25,5116510.05,813.055
476826.35,5116510.05,813.052
476826.45,5116510.05,813.049
476826.55,5116510.05,813.046
476826.64999999997,5116510.05,813.042
476826.75,5116510.05,813.039
476826.85,5116510.05,813.036
476826.95,5116510.05,813.032
476827.05,5116510.05,813.029
476827.14999999997,5116510.05,813.025
476827.25,5116510.05,813.021
476827.35,5116510.05,813.018
476827.45,5116510.05,813.014
476827.55,5116510.05,813.01
476827.64999999997,5116510.05,813.007
476827.75,5116510.05,813.003
476827.85,5116510.05,813.0
476827.95,5116510.05,812.996
476828.05,5116510.05,812.993
476828.14999999997,5116510.05,812.99
476828.25,5116510.05,812.986
476828.35,5116510.05,812.983
476828.45,5116510.05,812.98
476828.55,5116510.05,812.977
476828.64999999997,5116510.05,812.975
476828.75,5116510.05,812.972
476828.85,5116510.05,812.97
476828.95,5116510.05,812.967
476829.05,5116510.05,812.965
476829.14999999997,5116510.05,812.963
476829.25,5116510.05,812.961
476829.35,5116510.05,812.96
476829.45,5116510.05,812.958
476829.55,5116510.05,812.957
476829.64999999997,5116510.05,812.956
476829.75,5116510.05,812.956
476829.85,5116510.05,812.955
476829.95,5116510.05,812.955
476830.05,5116510.05,812.956
476830.14999999997,5116510.05,812.957
476830.25,5116510.05,812.958
476830.35,5116510.05,812.961
476830.45,5116510.05,812.964
476821.05,5116509.95,813.141
476821.14999999997,5116509.95,813.14
476821.25,5116509.95,813.139
476821.35,5116509.95,813.138
476821.45,5116509.95,813.136
476821.55,5116509.95,813.135
476821.64999999997,5116509.95,813.134
476821.75,5116509.95,813.133
476821.85,5116509.95,813.131
476821.95,5116509.95,813.13
476822.05,5116509.95,813.129
476822.14999999997,5116509.95,813.127
476822.25,5116509.95,813.126
476822.35,5116509.95,813.124
476822.45,5116509.95,813.122
476822.55,5116509.95,813.121
476822.64999999997,5116509.95,813.119
476822.75,5116509.95,813.117
476822.85,5116509.95,813.115
476822.95,5116509.95,813.114
476823.05,5116509.95,813.112
476823.14999999997,5116509.95,813.11
476823.25,5116509.95,813.109
476823.35,5116509.95,813.107
476823.45,5116509.95,813.106
476823.55,5116509.95,813.104
476823.64999999997,5116509.95,813.103
476823.75,5116509.95,813.101
476823.85,5116509.95,813.1
476823.95,5116509.95,813.099
476824.05,5116509.95,813.097
476824.14999999997,5116509.95,813.096
476824.25,5116509.95,813.095
476824.35,5116509.95,813.093
476824.45,5116509.95,813.092
476824.55,5116509.95,813.091
476824.64999999997,5116509.95,813.089
476824.75,5116509.95,813.088
476824.85,5116509.95,813.086
476824.95,5116509.95,813.084
476825.05,5116509.95,813.082
476825.14999999997,5116509.95,813.08
476825.25,5116509.95,813.078
476825.35,5116509.95,813.076
476825.45,5116509.95,813.074
476825.55,5116509.95,813.072
476825.64999999997,5116509.95,813.07
476825.75,5116509.95,813.067
476825.85,5116509.95,813.065
476825.95,5116509.95,813.062
476826.05,5116509.95,813.06
476826.14999999997,5116509.95,813.057
476826.25,5116509.95,813.054
476826.35,5116509.95,813.051
476826.45,5116509.95,813.048
476826.55,5116509.95,813.045
476826.64999999997,5116509.95,813.042
476826.75,5116509.95,813.039
476826.85,5116509.95,813.035
476826.95,5116509.95,813.032
476827.05,5116509.95,813.028
476827.14999999997,5116509.95,813.025
476827.25,5116509.95,813.021
476827.35,5116509.95,813.018
476827.45,5116509.95,813.014
476827.55,5116509.95,813.01
476827.64999999997,5116509.95,813.007
476827.75,5116509.95,813.003
476827.85,5116509.95,813.0
476827.95,5116509.95,812.996
476828.05,5116509.95,812.993
476828.14999999997,5116509.95,812.99
476828.25,5116509.95,812.987
476828.35,5116509.95,812.984
476828.45,5116509.95,812.981
476828.55,5116509.95,812.978
476828.64999999997,5116509.95,812.975
476828.75,5116509.95,812.973
476828.85,5116509.95,812.971
476828.95,5116509.95,812.968
476829.05,5116509.95,812.966
476829.14999999997,5116509.95,812.964
476829.25,5116509.95,812.963
476829.35,5116509.95,812.961
